daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,variant,seed,day_index
233.96867930979528,128.30204110987123,233.96867930979528,7856.447700435689,180.64762108492462,180.64762108492462,3104.7598066380883,395.18621201613934,584.2,584.2,100.0,584.2,1.0,2093.0084958672523,0.26162606198340654,482.0748734493935,482.0748734493935,0.0,0.0,168.38669535421045,109.68130553502321,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3074593322841745,0.5032622961621536,0.4266495739354901,0.12335042606450997,0.0,0.0,0.0,0.0,-1.3364795948944919,direct_sac_no_safety,3,69
537.4894242721793,297.7342597045231,537.4894242721793,13523.032658351181,53.263659317459755,53.263659317459755,6100.328831445639,451.10656651992673,890.2,890.2,100.0,890.2,1.0,2417.260106652975,0.3021575133316219,1213.2065189637387,1213.2065189637387,24.0,1196.6276149247685,239.79386727070164,178.80624116448408,25.0,25.0,1.0,0.0,0.0,200.48824916421796,25.0,168.3676555635856,0.4066023398386804,0.5620083978620211,0.5174884662546806,0.032511533745319454,0.0,0.0,0.0,0.0,-3.101398538588782,direct_sac_no_safety,3,70
625.4327631323409,319.27612475519584,625.4327631323409,14628.83603752075,18.859017894420532,18.859017894420532,7623.975348993306,521.1607628548821,424.4,424.4,100.0,424.4,1.0,2202.493842691183,0.2753117303363979,1061.0341880411397,1061.0341880411397,32.0,1501.8417720026896,208.46566492788392,163.20730425613056,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3711563319752091,0.5835327314408985,0.5315729073861515,0.01842709261384856,0.0,0.0,0.0,0.0,-3.325792966199957,direct_sac_no_safety,3,71
638.970428835342,375.0774178875024,638.970428835342,14420.964899636421,2.481421101272076,2.481421101272076,7327.7698801018,508.13311946182927,328.1,328.1,100.0,328.1,1.0,1888.541903346777,0.23606773791834712,1245.5260126320866,1245.5260126320866,26.0,1513.4601855466744,227.63525736806886,178.5079123110511,12.5,12.5,1.0,0.0,0.0,343.7277906501006,12.5,286.306015728686,0.3989326178708948,0.5167776179941077,0.43311393940576226,0.11688606059423778,0.0,0.0,0.0,0.0,-3.90705643632815,direct_sac_no_safety,3,72
546.8015542009219,336.7514758288564,546.8015542009219,14150.031475509832,8.180848169991208,8.180848169991208,6716.051510526438,474.63155980608553,335.9,335.9,100.0,335.9,1.0,2146.095849573612,0.2682619811967015,1251.4543925881885,1251.4543925881885,34.0,1312.2100348094418,226.2004163498286,186.34624312367774,12.5,12.5,1.0,0.0,0.0,366.3648341663993,12.5,335.85921040819545,0.3682895472469298,0.5131030210538915,0.4718161857981037,0.07818381420189635,0.0,0.0,0.0,0.0,-3.5078278732172543,direct_sac_no_safety,3,73
296.00295349434083,178.52954896209792,296.00295349434083,13385.060128650966,0.0,0.0,4221.353827327506,315.3780249587091,444.3,444.3,100.0,444.3,1.0,1468.745157122612,0.1835931446403265,933.5130006776807,933.5130006776807,21.0,673.8291886138529,168.05305206472087,141.7451912303477,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4178905602569057,0.5394856844072867,0.42874941787633486,0.12125058212366518,0.0,0.0,0.0,0.0,-1.85968280168852,direct_sac_no_safety,3,74
185.84604820860494,131.20579994077502,185.84604820860494,10693.047818634283,43.69560181049519,43.69560181049519,3157.0424690382015,295.2425279101968,558.0,558.0,100.0,558.0,1.0,2361.699052155018,0.29521238151937723,755.7439641377097,755.7439641377097,7.0,79.33900452951806,204.12830937625495,163.20690897658312,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.33007340553510733,0.5342021563531535,0.49928350066275956,0.050716499337240484,0.0,0.0,0.0,0.0,-1.3667270827164064,direct_sac_no_safety,3,75
358.6777952643464,151.2527982418472,358.6777952643464,8548.650662829552,58.76060701955083,58.76060701955083,4255.410699519025,497.78741316708687,555.5999999999999,555.5999999999999,100.0,555.5999999999999,1.0,1564.8736283183098,0.19560920353978872,557.271755895988,557.271755895988,0.0,0.0,144.2202505666849,113.83336721943328,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4052078997226138,0.5676945721632555,0.5256889261697468,0.024311073830253216,0.0,0.0,0.0,0.0,-1.5755499816859082,direct_sac_no_safety,3,76
542.9076167591745,404.0717742023447,542.9076167591745,14895.449960627902,11.195753192792267,11.195753192792267,6604.830895169058,443.4126469913392,659.9,659.9,100.0,659.9,1.0,2342.4937427043915,0.29281171783804893,1346.2362028053565,1346.2362028053565,30.0,1964.588304994068,274.704120526968,189.1388499996477,25.0,25.0,1.0,0.0,0.0,329.60911819392504,25.0,231.44325656839874,0.4001628585331339,0.5918441346601435,0.5611244654184893,0.011124465418489216,0.0,0.0,0.0,0.0,-4.2090809812744245,direct_sac_no_safety,3,77
628.7166121912724,330.2546708116795,628.7166121912724,14904.619343009866,0.0,0.0,7589.677480667309,509.2164587367875,601.0,601.0,100.0,601.0,1.0,1643.014021217823,0.20537675265222788,1091.3193676876945,1091.3193676876945,31.0,1681.087440025014,202.92407260018203,174.0624416280607,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.45322806297948487,0.5928359023687476,0.5027827051762292,0.047217294823770795,0.0,0.0,0.0,0.0,-3.4401528209549945,direct_sac_no_safety,3,78
516.8871292759484,347.71446759676047,516.8871292759484,14513.25314420501,0.0,0.0,6445.859758850864,444.13610751526295,841.8,841.8,100.0,841.8,1.0,1992.0253492891788,0.24900316866114736,1205.7332606563411,1205.7332606563411,27.0,1851.2770476655555,244.49171809865533,206.5556141466409,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3943733737534402,0.5169588082715085,0.4307535606804059,0.11924643931959417,0.0,0.0,0.0,0.0,-3.6220257041329216,direct_sac_no_safety,3,79
442.7720503385133,279.2585690309291,442.7720503385133,14771.250201606601,0.0,0.0,5908.83071096748,400.0223833677127,547.9,547.9,100.0,547.9,1.0,1973.795559257269,0.2467244449071586,1076.6104210490555,1076.6104210490555,35.0,1541.4110033986553,212.742277990501,177.45724872307747,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.39174416253441263,0.5215772486831013,0.48856254589351766,0.06143745410648238,0.0,0.0,0.0,0.0,-2.9089434274055113,direct_sac_no_safety,3,80
411.2671102906036,226.15659748335366,411.2671102906036,13834.591645719694,0.0,0.0,6397.777620975206,462.4478831621044,623.5,623.5,100.0,623.5,1.0,1939.766250550747,0.24247078131884336,924.1534532749412,924.1534532749412,30.0,759.5533259260501,180.34934486369303,152.77205370088996,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4225121794685134,0.5640437429770828,0.49547640452357505,0.05452359547642499,0.0,0.0,0.0,0.0,-2.355797890451601,direct_sac_no_safety,3,81
305.8411519761373,165.3646745947617,305.8411519761373,11000.279986522077,0.0,0.0,5047.04649301543,458.81073019952635,314.4,314.4,100.0,314.4,1.0,2111.999474465847,0.2639999343082309,751.2954807874205,751.2954807874205,2.0,19.184837783896853,158.98956009941637,126.06767425753503,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.41589924991130817,0.5775720462742209,0.48028757828532814,0.0697124217146719,0.0,0.0,0.0,0.0,-1.7225486936954344,direct_sac_no_safety,3,82
239.2425003183493,135.02838599245473,239.2425003183493,8411.368517817313,111.7819096346637,111.7819096346637,3311.269878833823,393.6660094989005,328.3,328.3,100.0,328.3,1.0,2162.7231650054455,0.2703403956256807,593.1559929091319,593.1559929091319,0.0,0.0,172.29487411508413,119.21699984304765,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3206334142063403,0.5068738688298159,0.40440212036483,0.14559787963517007,0.0,0.0,0.0,0.0,-1.4065456874214035,direct_sac_no_safety,3,83
398.2207269645314,319.4104155083377,398.2207269645314,15248.927381913256,81.32487652481464,81.32487652481464,6795.799550886059,445.6575456544276,372.8,372.8,100.0,372.8,1.0,2044.129617512226,0.25551620218902826,1095.3809518603089,1095.3809518603089,36.0,1798.9639273584987,261.3317111843027,204.85773621615226,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34095477690233994,0.5836094549415924,0.57375807768028,0.023758077680279932,0.0,0.0,0.0,0.0,-3.3271918282118507,direct_sac_no_safety,3,84
450.0418303020352,365.6938009582618,450.0418303020352,15254.730503489394,0.0,0.0,7754.122561135304,508.3093771706824,265.6,265.6,100.0,265.6,1.0,1785.2595560252666,0.22315744450315833,1186.2051718207733,1186.2051718207733,35.0,2087.051645143936,237.25516328130263,201.85365115789634,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4086627271835154,0.5724804969185866,0.4998633699957284,0.050136630004271654,0.0,0.0,0.0,0.0,-3.8093104266485605,direct_sac_no_safety,3,85
530.3928416073461,373.886946424125,530.3928416073461,15084.030784611099,0.0,0.0,8765.616636979212,581.1189835227593,541.3,541.3,100.0,541.3,1.0,1705.8278135955334,0.21322847669944167,1147.4745170366832,1147.4745170366832,31.0,1872.1714410924342,225.69585527440333,195.9031830239312,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4023749450319692,0.5569786175962927,0.4954234088599483,0.054576591140051756,0.0,0.0,0.0,0.0,-3.8946556919179685,direct_sac_no_safety,3,86
586.1618684039124,356.9296178999137,586.1618684039124,14970.868715923749,0.0,0.0,8721.722876555528,582.5796112471868,414.8,414.8,100.0,414.8,1.0,1643.0849209427834,0.20538561511784792,1091.7656618279743,1091.7656618279743,35.0,1698.8431187908095,221.67358393044142,182.68382313917155,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.42232735409205296,0.5628931099990092,0.5224029374946108,0.02759706250538929,0.0,0.0,0.0,0.0,-3.718016853124101,direct_sac_no_safety,3,87
496.1581755515848,271.1376716793466,496.1581755515848,14078.932172302852,0.0,0.0,7972.44531680466,566.2677551986977,717.4,717.4,100.0,717.4,1.0,1484.6242479979992,0.1855780309997499,1021.184809982147,1021.184809982147,30.0,873.9867233031638,184.0411103792945,153.52870591921894,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.5017168928378896,0.5913751299958675,0.5624065281455645,0.012406528145564422,0.0,0.0,0.0,0.0,-2.8243507466598605,direct_sac_no_safety,3,88
321.9095958659484,169.50395767093443,321.9095958659484,10674.334111489989,26.337102625322252,26.337102625322252,4979.963474555725,466.5362187975013,1087.2,1087.2,100.0,1087.2,1.0,2256.4909234642982,0.2820613654330373,778.9513947705951,778.9513947705951,8.0,70.59422897318734,190.62100734480103,155.27579128234697,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4656028483798237,0.5878499710001052,0.5139057816692482,0.03609421833075188,0.0,0.0,0.0,0.0,-1.7656662257389002,direct_sac_no_safety,3,89
216.70136010813775,124.33934991332828,216.70136010813775,7814.310521412434,71.24468017696033,71.24468017696033,2727.4503418269824,349.0327565500937,1053.8000000000002,1053.8000000000002,100.0,1053.8000000000002,1.0,2229.8053689301014,0.2787256711162627,632.8218095769143,632.8218095769143,0.0,0.0,174.2916076800681,136.6610111046142,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3420665634796022,0.5057997129465405,0.44132868269409353,0.10867131730590651,0.0,0.0,0.0,0.0,-1.2952015615971695,direct_sac_no_safety,3,90
573.9973245304607,393.8275269101298,573.9973245304607,15696.454073040819,77.06662271066043,77.06662271066043,7490.713464244195,477.2232906481563,0.0,0.0,,0.0,,2248.48385900259,0.2810604823753238,1119.0029758200792,1119.0029758200792,37.0,2344.110484252128,286.12388651880303,237.27186543416198,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34335715918997795,0.6569798030645441,0.6480969620672496,0.0980969620672496,0.0,0.0,0.0,0.0,-4.102370071980519,direct_sac_no_safety,3,91
485.2515757708994,204.95656449439468,485.2515757708994,11227.722831712876,0.0,0.0,5502.852350373397,490.1129492465298,1584.7,1584.7,100.0,1584.7,1.0,2350.8064337074757,0.29385080421343446,833.7223731230431,833.7223731230431,14.0,297.88583337162754,190.00615968323922,143.8117508083125,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.529430283174703,0.7684048667746157,0.5354586782742684,0.014541321725731637,0.0,0.0,0.0,0.0,-2.134964213483278,direct_sac_no_safety,4,0
468.1634536819759,208.24884046134014,468.1634536819759,11386.142496915094,0.0,0.0,5219.5823495322375,458.41533697179756,1639.0,1639.0,100.0,1639.0,1.0,3007.1329325437546,0.3758916165679693,916.116478714483,916.116478714483,10.0,442.00465851086767,168.92973236385467,134.21472454363447,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.49723655408934553,0.7937313488758121,0.49723655408934553,0.052763445910654516,0.0,0.0,0.0,0.0,-2.1692587548056266,direct_sac_no_safety,4,1
462.0820438590421,208.67944157437321,462.0820438590421,10936.916051708406,0.0,0.0,5749.949018651957,525.7376934655892,1694.9,1694.9,100.0,1694.9,1.0,2327.286120504141,0.2909107650630176,892.5196066820382,892.5196066820382,15.0,384.2042163033127,168.43446759454048,131.8450589224653,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4421370445530074,0.7216731120660707,0.4421370445530074,0.10786295544699265,0.0,0.0,0.0,0.0,-2.1737441830663875,direct_sac_no_safety,4,2
494.9198423971533,199.74933479099928,494.9198423971533,11299.752108530656,0.0,0.0,5692.614849250814,503.7822772194463,939.8,939.8,100.0,939.8,1.0,2827.53449678421,0.3534418120980263,695.020933296393,695.020933296393,2.0,6.171546735572946,104.35041428136442,84.10197686668903,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3871146172407627,0.7172082516046147,0.3889877377666145,0.16101226223338555,0.0,0.0,0.0,0.0,-2.0807222374062424,direct_sac_no_safety,4,3
401.8156108872296,172.5557340504425,401.8156108872296,10601.467876681516,0.0,0.0,5246.325856300186,494.86787276314396,1247.3000000000002,1247.3000000000002,100.0,1247.3000000000002,1.0,2279.3778777122498,0.2849222347140312,647.974351537071,647.974351537071,0.0,0.0,104.98692980155027,86.8180174673552,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4522137707001286,0.6936225822097382,0.4590615157234047,0.09093848427659534,0.0,0.0,0.0,0.0,-1.7974555630254427,direct_sac_no_safety,4,4
263.58462651858486,126.39446164671044,263.58462651858486,8241.40657066286,0.0,0.0,3862.5144484511193,468.6717510334471,1325.1,1325.1,100.0,1325.1,1.0,1572.1739195287228,0.19652173994109035,469.2081937239594,469.2081937239594,0.0,0.0,103.21520523275899,86.84870443724388,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4658314164531858,0.6360101365753891,0.49501242010462093,0.05498757989537911,0.0,0.0,0.0,0.0,-1.316608975486567,direct_sac_no_safety,4,5
256.30120580339786,114.86455072772696,256.30120580339786,5908.960086453972,0.0,0.0,3188.164311348737,539.5474440007578,1989.8,1989.8,100.0,1989.8,1.0,1787.6044549047947,0.22345055686309934,499.2136358499866,499.2136358499866,0.0,0.0,126.62492920676863,105.44387961581276,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.48207868580755453,0.6908748668716538,0.5573417189653572,0.00734171896535718,0.0,0.0,0.0,0.0,-1.1965057367471559,direct_sac_no_safety,4,6
408.7696746942486,187.68511289242838,408.7696746942486,11666.202200136777,0.0,0.0,5193.646233869081,445.1874007299641,779.3,779.3,100.0,779.3,1.0,1979.8115752637386,0.24747644690796733,880.0678297339375,880.0678297339375,14.0,292.83492650501046,183.01654318474303,148.67711792211003,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.5233482895247442,0.6701517415576075,0.5379225002430184,0.012077499756981691,0.0,0.0,0.0,0.0,-1.955053259296129,direct_sac_no_safety,4,7
420.7000369213889,207.23616737770277,420.7000369213889,11487.856301298649,0.0,0.0,5039.507156712837,438.68124953331323,1103.7,1103.7,100.0,1103.7,1.0,2630.867823958397,0.3288584779947996,955.5313967925769,955.5313967925769,15.0,638.6518769686705,182.9124629340047,140.417657106267,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4825156614625531,0.6970143221367736,0.4825156614625531,0.06748433853744695,0.0,0.0,0.0,0.0,-2.1587100768510705,direct_sac_no_safety,4,8
346.4125566765847,157.84742766942733,346.4125566765847,10965.497289905561,0.0,0.0,4253.325236627346,387.88256694411876,1621.7,1621.7,100.0,1621.7,1.0,2100.4537604749203,0.26255672005936503,811.8661433152649,811.8661433152649,10.0,170.33542766910278,149.84788089729406,117.91728318669732,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.44480554081107415,0.7036900014959663,0.4470848017053578,0.10291519829464224,0.0,0.0,0.0,0.0,-1.6442440382232013,direct_sac_no_safety,4,9
252.82220096872382,131.53594050211558,252.82220096872382,10251.745023205905,0.0,0.0,3315.9461791056256,323.4518778607575,1678.0,1678.0,100.0,1678.0,1.0,2752.5439895689487,0.3440679986961186,658.1695085307672,658.1695085307672,0.0,0.0,121.40680527052456,95.57521090304049,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.37060869019233494,0.706350950864879,0.3708283575227192,0.17917164247728085,0.0,0.0,0.0,0.0,-1.3701660468970374,direct_sac_no_safety,4,10
229.96849949438803,130.39858301812498,229.96849949438803,9100.712212151997,1.891944214350545,1.891944214350545,3564.8340177535893,391.7093447910086,2333.3,2333.3,100.0,2333.3,1.0,2590.5137211084366,0.3238142151385546,595.3189848145208,595.3189848145208,0.0,0.0,147.79687117067704,119.39971909592576,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4265182259835696,0.7030230340351791,0.4515207001400228,0.09847929985997722,0.0,0.0,0.0,0.0,-1.3583185731054686,direct_sac_no_safety,4,11
142.66358403420648,96.11474226764524,142.66358403420648,7108.211952086943,0.0,0.0,2741.7238541876486,385.712169624133,2325.2,2325.2,100.0,2325.2,1.0,1761.8261016905308,0.22022826271131635,458.34120833106306,458.34120833106306,0.0,0.0,125.10751577056433,102.72124521005139,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4492768577054928,0.6422683008235732,0.4931939295076422,0.05680607049235786,0.0,0.0,0.0,0.0,-1.001195231954638,direct_sac_no_safety,4,12
189.27893436312996,96.80509778026368,189.27893436312996,5218.917270757094,0.0,0.0,2505.0543785668087,479.99503510110384,2654.2000000000003,2654.2000000000003,99.99999999999999,2654.2000000000003,0.9999999999999999,2182.78256803751,0.27284782100468874,413.67090570286535,413.67090570286535,0.0,0.0,126.92621920191752,106.49761639852663,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.45581652295873754,0.7189453690974533,0.5429329800958698,0.007067019904130278,0.0,0.0,0.0,0.0,-1.00838643521108,direct_sac_no_safety,4,13
456.9782273831772,274.6706704627271,456.9782273831772,10355.319822965233,18.657438696513594,18.657438696513594,5639.271782148471,544.5772683565144,2018.2,2018.2,100.0,2018.2,1.0,3992.620311677456,0.499077538959682,1336.9670782615915,1336.9670782615915,10.0,864.2673690868365,253.4603328993231,167.34970561813222,87.5,87.5,1.0,0.0,0.0,50.59101248081777,87.5,12.647753120204442,0.40908169295932917,0.7942551541142165,0.516376283117815,0.03362371688218502,0.0,0.0,0.0,0.0,-2.861152817320074,direct_sac_no_safety,4,14
428.5422809959831,199.26406945467272,428.5422809959831,10723.377528549916,0.0,0.0,5148.193195171312,480.0906413548124,1613.6999999999998,1613.6999999999998,100.0,1613.6999999999998,1.0,2910.3788137435913,0.3637973517179489,913.3671915426994,913.3671915426994,9.0,333.0995963407434,170.0027428545334,130.83339730201564,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.48350128069225917,0.7659337597041342,0.48350128069225917,0.06649871930774087,0.0,0.0,0.0,0.0,-2.075667390152841,direct_sac_no_safety,4,15
476.11145761943294,285.16367439011555,476.11145761943294,10686.120996030546,10.989230990216527,10.989230990216527,5564.2078950747,520.6948243559636,1563.5,1563.5,100.0,1563.5,1.0,3783.6689427495003,0.47295861784368753,1341.4401117413527,1341.4401117413527,9.0,885.8766189861844,236.33052364819693,146.6304547359654,75.0,75.0,1.0,0.0,0.0,128.71550711100542,75.0,42.30967945140475,0.36368664394279837,0.7393771610075706,0.4406239638105035,0.10937603618949654,0.0,0.0,0.0,0.0,-2.9704549415637036,direct_sac_no_safety,4,16
353.99836767175094,162.0460354041257,353.99836767175094,9966.167174450384,0.0,0.0,4328.719020193001,434.3414017065915,1555.2,1555.2,100.0,1555.2,1.0,2838.878184556961,0.35485977306962013,621.5914106266268,621.5914106266268,0.0,0.0,121.1061050443529,94.79498588315953,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3776042959799893,0.7087525561059776,0.37840237637589647,0.17159762362410358,0.0,0.0,0.0,0.0,-1.6879795354596425,direct_sac_no_safety,4,17
346.7076493866102,150.48385760460312,346.7076493866102,10193.33153326292,0.0,0.0,4524.371083638043,443.8559727871204,908.0,908.0,100.0,908.0,1.0,2489.757187664509,0.3112196484580636,585.1963063805264,585.1963063805264,0.0,0.0,91.70109818551853,70.77023118439119,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4245580899872277,0.6875088240363094,0.44910962820837375,0.1008903717916263,0.0,0.0,0.0,0.0,-1.5675401833812825,direct_sac_no_safety,4,18
267.84332325256173,139.3525182849965,267.84332325256173,7552.924597479632,0.0,0.0,4206.404547107273,556.9239428804739,1416.7,1416.7,100.0,1416.7,1.0,1698.6249759793282,0.21232812199741602,425.2757291933408,425.2757291933408,0.0,0.0,114.83559112139235,100.25574869899322,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4392998695373535,0.6133212895132603,0.4698363653286115,0.08016363467138854,0.0,0.0,0.0,0.0,-1.4515887321353802,direct_sac_no_safety,4,19
292.2573412880207,120.89236437451595,292.2573412880207,6452.707806379812,0.0,0.0,3666.256701046216,568.173363966888,1177.4,1177.4,100.0,1177.4,1.0,1719.8438197374344,0.2149804774671793,440.4796054907355,440.4796054907355,0.0,0.0,87.64651031538091,70.43696651067343,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.46035231752566225,0.6367889102572875,0.5294134485192212,0.020586551480778814,0.0,0.0,0.0,0.0,-1.2592954622345411,direct_sac_no_safety,4,20
489.2081120336524,276.3216500647486,489.2081120336524,10586.457494290113,18.14294730005645,18.14294730005645,6049.719892092589,571.4583840114176,1432.6,1432.6,100.0,1432.6,1.0,3820.9395445883274,0.4776174430735409,1295.6616161751354,1295.6616161751354,10.0,808.6897797824207,238.02593587401367,151.06235079963736,87.5,87.5,1.0,0.0,0.0,67.0497730879249,87.5,16.762443271981226,0.39439427222762413,0.7583986810702632,0.4980921260252789,0.05190787397472113,0.0,0.0,0.0,0.0,-2.878350521507798,direct_sac_no_safety,4,21
473.74632633569865,215.9925170718272,473.74632633569865,10680.771321968386,0.0,0.0,6061.682388453179,567.5322695080467,1354.2,1354.2,100.0,1354.2,1.0,3035.065893083811,0.37938323663547635,841.8783639731952,841.8783639731952,11.0,242.84387398140913,161.14959145232115,128.3528758930419,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.46201342417074287,0.7778627364675662,0.46201342417074287,0.08798657582925717,0.0,0.0,0.0,0.0,-2.249922052831533,direct_sac_no_safety,4,22
408.69011309850885,184.96219911847797,408.69011309850885,10743.774501074196,0.0,0.0,5605.039558894979,521.7011543135579,1279.8000000000002,1279.8000000000002,100.0,1279.8000000000002,1.0,2222.5464172661304,0.2778183021582663,750.7952858436407,750.7952858436407,8.0,68.08362479923318,131.2149388442374,103.98007109031657,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.446307776936967,0.7040472305183738,0.4473379068297186,0.10266209317028147,0.0,0.0,0.0,0.0,-1.926689574150812,direct_sac_no_safety,4,23
363.9401278728476,165.9742937199876,363.9401278728476,9980.542293532155,0.0,0.0,4297.480398331868,430.5858611627577,1652.3999999999999,1652.3999999999999,100.00000000000001,1652.3999999999999,1.0000000000000002,2847.0139279961586,0.3558767409995198,634.2063798371778,634.2063798371778,0.0,0.0,138.0205300712887,110.74259517541384,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.37847370981287837,0.7177705503362967,0.3794776075617659,0.17052239243823414,0.0,0.0,0.0,0.0,-1.7288988929165374,direct_sac_no_safety,4,24
189.6793213305777,109.57916487014444,189.6793213305777,9136.11943546277,0.0,0.0,2888.6667500505364,316.1809311333962,2015.9,2015.9,100.0,2015.9,1.0,2606.3588932156563,0.32579486165195704,578.1554303984095,578.1554303984095,0.0,0.0,122.64010555975696,98.4652313330206,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4235215823999357,0.699265774310027,0.4235215823999357,0.12647841760006434,0.0,0.0,0.0,0.0,-1.1414496340640046,direct_sac_no_safety,4,25
214.3942953111104,99.28525171274168,214.3942953111104,8051.754355501291,0.0,0.0,2893.2728404501318,359.3344646031493,1225.4,1225.4,100.0,1225.4,1.0,1839.7209830582142,0.22996512288227677,510.2822554820366,510.2822554820366,0.0,0.0,92.26729070649515,79.93574378029696,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4359964056234611,0.6513250009916527,0.520122683285981,0.029877316714019053,0.0,0.0,0.0,0.0,-1.0342213720077258,direct_sac_no_safety,4,26
266.7081600521084,113.0826054300407,266.7081600521084,6098.029020322515,0.0,0.0,3250.932711856649,533.1120434196806,1398.4,1398.4,100.0,1398.4,1.0,1728.62171754241,0.21607771469280124,443.78685575277757,443.78685575277757,0.0,0.0,102.09059592153288,83.69817567373285,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4679636354067999,0.6402903336075775,0.5176503090849639,0.032349690915036144,0.0,0.0,0.0,0.0,-1.177943806562924,direct_sac_no_safety,4,27
530.88046275601,289.07747874488587,530.88046275601,10886.827954380506,30.070629977195807,30.070629977195807,6362.388099117153,584.4115591591703,1187.9,1187.9,100.0,1187.9,1.0,3911.944728344679,0.48899309104308486,1305.2431569211585,1305.2431569211585,10.0,824.0951727175487,245.45272710252908,161.32964040597685,87.5,87.5,1.0,0.0,0.0,53.63445656377547,87.5,13.408614140943868,0.4030305504921433,0.7341217019178562,0.5149773576174324,0.03502264238256769,0.0,0.0,0.0,0.0,-3.0112237369258943,direct_sac_no_safety,4,28
531.2847426158405,237.2458128350913,531.2847426158405,10643.86594361378,0.0,0.0,6237.739864527427,586.0408142654231,1584.0,1584.0,100.0,1584.0,1.0,3363.9885149896145,0.4204985643737018,888.1900971902647,888.1900971902647,13.0,400.0736804369342,187.7619291197204,153.02436554238253,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.48351278693513317,0.7888113522485494,0.48351278693513317,0.06648721306486688,0.0,0.0,0.0,0.0,-2.4713105503655344,direct_sac_no_safety,4,29
