scenario,controller,seed,daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward
low_it_load,proposed_residual_safesac,1,335.205886694769,178.605154646731,335.205886694769,9133.20940448937,6.08458773741224,6.08458773741224,4397.83834789753,482.186010298308,944.477173913043,938.392586175631,99.7398241101717,938.392586175631,0.997398241101717,2475.68512980591,0.309460641225738,592.103703522203,592.103703522203,0,0,118.589402665979,99.1106023470129,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.547041879703871,0.877428172266341,0.778456054183489,0.228456054183489,14.5606884057971,1.43795289855072,14.5606884057971,1.43795289855072,-1.86047036090345
low_it_load,proposed_residual_safesac,2,322.725018506735,167.319710763552,322.725018506735,8784.79331079603,4.74190523331226,4.74190523331226,4221.50227490328,481.701755348352,944.477173913043,939.735268679731,99.8036640453089,939.735268679731,0.998036640453089,2299.50499413007,0.287438124266259,536.060333984185,536.060333984185,0,0,116.823715819526,106.982737951175,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.549252957008655,0.850674428519353,0.693833738188866,0.143833738188866,5.09510869565217,1.13224637681159,5.09510869565217,1.13224637681159,-1.742913653787
low_it_load,proposed_residual_safesac,3,343.010942147943,183.886449394209,343.010942147943,9305.4981005778,4.06301332473655,4.06301332473655,4477.837538243,482.23201318288,944.477173913043,940.414160588307,99.822152403998,940.414160588307,0.99822152403998,2130.70217951754,0.266337772439693,524.531458002417,524.531458002417,0,0,117.324030752553,94.0327668874953,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.536716344100462,0.86969985485934,0.826516728825787,0.276516728825787,13.7567934782609,2.67210144927536,13.7567934782609,2.67210144927536,-1.91548384785634
low_it_load,proposed_residual_safesac,4,324.615131823434,169.763629768719,324.615131823434,8834.98860008783,4.17717741361875,4.17717741361875,4243.9105645823,481.115778664901,944.477173913043,940.299996499425,99.8245593325152,940.299996499425,0.998245593325152,2385.4220706905,0.298177758836312,536.287766894695,536.287766894695,0,0,116.936656196612,104.529810971276,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.551006853030871,0.868617363677213,0.705438214187545,0.155438214187545,9.10326086956522,0.668025362318841,9.10326086956522,0.668025362318841,-1.76837114342416
low_it_load,proposed_residual_safesac,5,322.664686415334,170.182552917318,322.664686415334,8828.29506090235,4.6154977032185,4.6154977032185,4239.28466053901,481.353559461411,944.477173913043,939.861676209825,99.8016405662564,939.861676209825,0.998016405662564,2532.60706134164,0.316575882667705,571.561693314599,571.561693314599,0,0,121.892786546959,108.066223283127,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.557637805262063,0.876710397779326,0.701764674813885,0.152030446894551,9.29574275362319,1.35869565217391,9.29574275362319,1.35869565217391,-1.77273492622206
low_it_load,residual_sac,1,321.397381990389,157.625523540843,321.397381990389,8778.01247932479,2.41450511914013,2.41450511914013,4208.53411098572,481.203211006141,944.477173913043,942.062668793903,99.8958461836935,942.062668793903,0.998958461836935,2655.74263456544,0.33196782932068,585.086298494249,585.086298494249,0,0,125.562238056415,115.366563780988,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.530840801118902,0.85266686700456,0.688148761465278,0.151961441059234,6.52173913043478,1.52853260869565,6.52173913043478,1.52853260869565,-1.64193253688378
low_it_load,residual_sac,3,307.509416060126,148.124529402062,307.509416060126,8396.08911600134,1.5654666826992,1.5654666826992,4026.12413267847,481.307654087817,944.477173913043,942.911707230344,99.9350329642982,942.911707230344,0.999350329642982,2525.31590301111,0.315664487876389,484.678411330058,484.678411330058,0,0,124.76954545763,118.66119987996,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.517396912986778,0.821258994078073,0.594428064521725,0.0651629129709958,2.75135869565217,0.72463768115942,2.75135869565217,0.72463768115942,-1.54296384793814
low_it_load,residual_sac,4,329.077924438485,157.780772353212,329.077924438485,8823.63809519278,1.44801640838758,1.44801640838758,4257.96088676233,482.47462948504,944.477173913043,943.029157504656,99.9417165136065,943.029157504656,0.999417165136065,2151.285891452,0.268910736431499,497.800375370692,497.800375370692,0,0,115.666050240335,106.023544636635,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.539147431022827,0.852716586734945,0.706283762967202,0.156360285736658,9.8731884057971,1.39266304347826,9.8731884057971,1.39266304347826,-1.64354971201263
low_it_load,residual_sac,5,325.148555045854,159.748988094179,325.148555045854,8892.53804542525,2.95578549072264,2.95578549072264,4266.59317090203,481.112289735469,944.477173913043,941.521388422321,99.873361568749,941.521388422321,0.99873361568749,2624.98067507704,0.32812258438463,585.841841403264,585.841841403264,0,0,122.397086791602,109.454535004234,100,100,0.173913043478261,0.173913043478261,100,0,100,0,0.549072885651766,0.868983186692511,0.717076971287554,0.167412053157978,8.03894927536232,2.32110507246377,8.03894927536232,2.32110507246377,-1.66405195931437
