daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,day_index,date,controller,scenario
240.798150492257,144.467087896606,240.798150492257,9866.26045340233,0,0,3804.90346935798,385.647985609976,328.3,328.3,100,328.3,1,1853.90038211297,0.231737547764121,465.438613638774,465.438613638774,0,0,10.6486177830003,2.51800728618077,100,100,0,0,100,0,100,0,0.556287930218969,0.9,0.800547806136207,0.250547806136207,7.29166666666667,0,7.29166666666667,0,-1.50486549892298,83,2019-12-23,greedy_tracking,baseline_real
351.776274380188,426.746074149605,351.776274380188,13678.196281778,0,0,6075.43042638048,444.168975296408,372.8,372.8,100,372.8,1,1416.0713919824,0.177008923997801,951.466043689609,951.466043689609,29,1268.24084697637,180.90579791455,100.833666543934,100,100,0,0,100,0,100,0,0.2,0.542186892777681,0.208973911439534,0.341026088560466,38.5416666666667,0,38.5416666666667,0,-4.44527160572505,84,2019-12-24,greedy_tracking,baseline_real
412.144220593291,226.248635841243,412.144220593291,15006.2957912445,0,0,7535.33447710089,502.144871854213,265.6,265.6,100,265.6,1,3637.01214756982,0.454626518446228,644.328870993874,644.328870993874,0,0,31.1466615713577,7.88308961849113,100,100,0,0,100,0,100,0,0.374442338189539,0.9,0.41391693345343,0.13608306654657,8.33333333333333,0,8.33333333333333,0,-2.35675662334628,85,2019-12-25,greedy_tracking,baseline_real
500.796456058615,256.48827730697,500.796456058615,14873.737091281,0,0,8519.50551088048,572.788496838137,541.3,541.3,100,541.3,1,3532.18299955877,0.441522874944846,645.991557691511,645.991557691511,0,0,62.8662233501059,18.5858987478873,100,100,0,0,100,0,100,0,0.391016955616291,0.9,0.419350595413638,0.130649404586362,10.4166666666667,0,10.4166666666667,0,-2.67175288861427,86,2019-12-26,greedy_tracking,baseline_real
561.39160977148,257.439890305039,561.39160977148,14873.1334120836,0,0,8607.02236148706,578.695969639747,414.8,414.8,100,414.8,1,3263.00399083228,0.407875498854034,637.545081875795,637.545081875795,0,0,46.3386041708806,12.1495832241327,100,100,0,0,100,0,100,0,0.455323164677247,0.9,0.477155105274869,0.0728448947251308,9.375,0,9.375,0,-2.68166552401083,87,2019-12-27,greedy_tracking,baseline_real
489.153544344947,236.831333532112,489.153544344947,14279.0174174553,0,0,8072.46805016674,565.337782997489,717.4,717.4,100,717.4,1,3016.13056737513,0.377016320921891,629.546450776217,629.546450776217,0,0,64.8977994861029,18.1003220486644,100,100,0,0,100,0,100,0,0.546000017467151,0.9,0.592846042982848,0.0428460429828481,9.375,0,9.375,0,-2.46699305762616,88,2019-12-28,greedy_tracking,baseline_real
333.673834461902,191.241249048405,333.673834461902,11503.3052195525,0,0,5405.62313098197,469.919125660847,1087.2,1087.2,100,1087.2,1,2121.02163033667,0.265127703792084,581.386946042638,581.386946042638,0,0,112.263242559436,43.0108227988258,100,100,0,0,100,0,100,0,0.552546576340683,0.9,0.729752114157878,0.179752114157878,18.75,0,18.75,0,-1.99209634425422,89,2019-12-29,greedy_tracking,baseline_real
223.670289743868,127.158455818915,223.670289743868,8840.97231092268,0,0,3093.2886142028,349.881043104407,1053.8,1053.8,100,1053.8,1,2169.3021553361,0.271162769417013,444.855943521404,444.855943521404,0,0,70.1147129662563,20.9690503053582,100,100,0,0,100,0,100,0,0.552907376480289,0.9,0.716942646102689,0.166942646102689,13.5416666666667,0,13.5416666666667,0,-1.3245672481137,90,2019-12-30,greedy_tracking,baseline_real
510.187471030306,507.313844046825,510.187471030306,13881.1767331303,0,0,6662.49428065564,479.966101487218,0,0,,0,,1428.89261418721,0.178611576773401,940.375455020442,940.375455020442,36,1423.7123295178,189.364434131797,119.351516902893,100,100,0,0,100,0,100,0,0.2,0.542378338387138,0.223486995869462,0.326513004130538,45.8333333333333,0,45.8333333333333,0,-5.28451920882109,91,2019-12-31,greedy_tracking,baseline_real
344.036313263225,130.993190252838,344.036313263225,7977.82753817194,0,0,3988.62215944017,499.963447486874,1584.7,1584.7,100,1584.7,1,0,0,608.712707228585,608.712707228585,0,0,122.555575819018,103.281228947131,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.36451239846706,0,2019-10-01,no_battery,low_it_load
326.89007541276,136.577571198992,326.89007541276,8172.356239834,0,0,3709.71282471186,453.934301912812,1639,1639,100,1639,1,0,0,596.575244079937,596.575244079937,0,0,196.978288781956,159.515193552278,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.42268303332283,1,2019-10-02,no_battery,low_it_load
334.926011553953,152.710968128166,334.926011553953,8012.6734965926,0,0,4309.34811421294,537.816512309593,1694.9,1694.9,100,1694.9,1,0,0,607.546138043886,607.546138043886,0,0,211.102375488606,175.110137070498,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.59073925133506,2,2019-10-03,no_battery,low_it_load
371.741631661068,149.796592012072,371.741631661068,8613.58625467156,0,0,4334.98099184592,503.272488795808,939.8,939.8,100,939.8,1,0,0,580.894022692822,580.894022692822,0,0,173.188255186438,142.988093992067,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.56038116679241,3,2019-10-04,no_battery,low_it_load
297.032516331525,139.036954701246,297.032516331525,7824.12208520832,0,0,3924.16478311747,501.54697746041,1247.3,1247.3,100,1247.3,1,0,0,525.758929173515,525.758929173515,0,0,199.228429343863,163.245912207678,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.44830161147132,4,2019-10-05,no_battery,low_it_load
189.762482096637,105.079175609165,189.762482096637,5954.09739845083,0,0,2840.83565690787,477.122805825618,1325.1,1325.1,100,1325.1,1,0,0,378.178946113419,378.178946113419,0,0,196.172120668301,157.873683776018,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.09457474592881,5,2019-10-06,no_battery,low_it_load
164.405137132077,89.6401295245268,164.405137132077,4159.04969868874,315.48469238568,315.48469238568,2260.90219231843,543.610285068546,1989.8,1674.31530761432,84.1449043931209,1674.31530761432,0.841449043931209,0,0,317.204978263404,317.204978263404,0,0,199.955549292796,148.887383792461,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.933751349213821,6,2019-10-07,no_battery,low_it_load
292.765300449538,115.880210723441,292.765300449538,8514.91496924773,0,0,3792.41122833653,445.384509655483,779.3,779.3,100,779.3,1,0,0,596.560478932609,596.560478932609,0,0,88.2813185793882,76.7523915458073,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.20708552836918,7,2019-10-08,no_battery,low_it_load
297.820575329257,132.520312077045,297.820575329257,8441.03346515217,0,0,3684.91137611802,436.547419380665,1103.7,1103.7,100,1103.7,1,0,0,606.759619928169,606.759619928169,0,0,190.015145114509,156.700662538379,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.38041991746922,8,2019-10-09,no_battery,low_it_load
253.557978267548,121.388256873399,253.557978267548,8046.30424813599,0,0,3139.68141403298,390.201677342778,1621.7,1621.7,100,1621.7,1,0,0,590.521446592532,590.521446592532,0,0,212.552733365438,175.908929493999,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.2644610090979,9,2019-10-10,no_battery,low_it_load
182.117010715275,98.9859273394401,182.117010715275,7700.31984907763,0,0,2489.12110636132,323.24905395449,1678,1678,100,1678,1,0,0,570.342724143693,570.342724143693,0,0,205.319267980785,165.03782357985,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.03110340978583,10,2019-10-11,no_battery,low_it_load
175.260584196276,106.091922608541,175.260584196276,6589.40229240514,153.132094949506,153.132094949506,2725.93908219873,413.685333090167,2333.3,2180.16790505049,93.4371021750522,2180.16790505049,0.934371021750522,0,0,480.737754030585,480.737754030585,0,0,237.054575699293,177.053052293747,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.10512419383896,11,2019-10-12,no_battery,low_it_load
101.779934960908,81.5357206736161,101.779934960908,5184.92909600774,332.593880630934,332.593880630934,2022.26562787866,390.027634020252,2325.2,1992.60611936907,85.6961172961064,1992.60611936907,0.856961172961064,0,0,345.359263742175,345.359263742175,0,0,228.085310189659,158.421230946056,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.849330423683501,12,2019-10-13,no_battery,low_it_load
118.088229211808,78.7904128843986,118.088229211808,4016.64804079906,828.734903412821,828.734903412821,1905.54230766461,474.41107319065,2654.2,1825.46509658718,68.7764711245264,1825.46509658718,0.687764711245264,0,0,292.981932516065,292.981932516065,0,0,223.00579947109,152.877745787253,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.820733467545819,13,2019-10-14,no_battery,low_it_load
318.834619625549,135.042261750859,318.834619625549,7234.59558161203,39.3716181479218,39.3716181479218,4020.30615458698,555.705721105583,2018.2,1978.82838185208,98.049171630764,1978.82838185208,0.98049171630764,0,0,555.949181579682,555.949181579682,0,0,147.043834660422,121.987567474022,0,0,1,0,0,79.7092591207388,0,93.6614996268089,0.55,0.55,0.55,0,0,0,0,0,-1.40669022657145,14,2019-10-15,no_battery,low_it_load
300.86463527884,131.304897016673,300.86463527884,7726.47805405981,0,0,3718.87904987189,481.316199159828,1613.7,1613.7,100,1613.7,1,0,0,568.293947420653,568.293947420653,0,0,186.374407083775,149.18650699669,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.36775934392368,15,2019-10-16,no_battery,low_it_load
345.438608254572,152.949520327328,345.438608254572,7797.74063841445,0,0,4134.55858699714,530.225199672432,1563.5,1563.5,100,1563.5,1,0,0,576.173602169241,576.173602169241,0,0,202.648629533258,165.399545712928,0,0,1,0,0,128.022524097784,0,163.962100825451,0.55,0.55,0.55,0,0,0,0,0,-1.59322417007633,16,2019-10-17,no_battery,low_it_load
257.209014403933,119.840966296935,257.209014403933,7490.82589984523,0,0,3262.47547485628,435.529475451257,1555.2,1555.2,100,1555.2,1,0,0,527.522910784961,527.522910784961,0,0,195.820151730248,154.47357623351,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.2483433989264,17,2019-10-18,no_battery,low_it_load
257.172123707557,116.83957263037,257.172123707557,7624.57506249085,0,0,3417.6753336879,448.244696350512,908,908,100,908,1,0,0,469.879426116419,469.879426116419,0,0,154.410955615939,128.671397656543,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.21707888156635,18,2019-10-19,no_battery,low_it_load
193.417955794595,110.681353089162,193.417955794595,5489.89116765523,4.4866400404142,4.4866400404142,3090.50847094557,562.945307395875,1416.7,1412.21335995959,99.6833034488308,1412.21335995959,0.996833034488308,0,0,364.690373660966,364.690373660966,0,0,200.756499705291,155.95786728651,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.15293076134544,19,2019-10-20,no_battery,low_it_load
198.268008656521,90.8197421322235,198.268008656521,4541.49911829458,0.744143077581199,0.744143077581199,2604.82100981707,573.559730381548,1177.4,1176.65585692242,99.9367977681687,1176.65585692242,0.999367977681688,0,0,301.883093338289,301.883093338289,0,0,144.52808453396,110.850057306482,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.946038980543995,20,2019-10-21,no_battery,low_it_load
353.58910744196,141.484686178031,353.58910744196,7576.74224530582,0,0,4381.77579917199,578.319237649496,1432.6,1432.6,100,1432.6,1,0,0,540.948740231732,540.948740231732,0,0,116.866663485523,94.9310045387917,0,0,1,0,0,103.416049833012,0,130.879051416986,0.55,0.55,0.55,0,0,0,0,0,-1.47379881435449,21,2019-10-22,no_battery,low_it_load
335.74117582138,149.557216196615,335.74117582138,7818.98475365501,0,0,4427.57798941346,566.259959433196,1354.2,1354.2,100,1354.2,1,0,0,581.83005580026,581.83005580026,0,0,185.155876683585,149.334057838285,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.55788766871474,22,2019-10-23,no_battery,low_it_load
292.020907358338,138.230869936003,292.020907358338,7960.03605284009,0,0,4126.5374101807,518.406874389517,1279.8,1279.8,100,1279.8,1,0,0,547.966351474551,547.966351474551,0,0,179.62832055907,144.691424614468,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.43990489516669,23,2019-10-24,no_battery,low_it_load
265.244309720411,123.024546543269,265.244309720411,7473.77307673951,0,0,3272.38472995001,437.849088586138,1652.4,1652.4,100,1652.4,1,0,0,565.084605403386,565.084605403386,0,0,208.087430718964,165.558356608508,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.28150569315905,24,2019-10-25,no_battery,low_it_load
142.901182000481,89.1742815755969,142.901182000481,6677.47332158838,50.600802150848,50.600802150848,2148.49038806305,321.751998786269,2015.9,1965.29919784915,97.4899150676696,1965.29919784915,0.974899150676696,0,0,492.85647922025,492.85647922025,0,0,221.210824830794,168.805241271521,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.928898766412467,25,2019-10-26,no_battery,low_it_load
148.037191680229,79.9898282355357,148.037191680229,5751.26792609182,0,0,2103.88438289925,365.812271300132,1225.4,1225.4,100,1225.4,1,0,0,354.215200865922,354.215200865922,0,0,166.944930491774,131.093166910499,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.833227377453497,26,2019-10-27,no_battery,low_it_load
185.048379605911,86.9437954090853,185.048379605911,4346.08505605215,91.6835141372481,91.6835141372481,2330.15428304389,536.150179527441,1398.4,1306.71648586275,93.4436846297734,1306.71648586275,0.934436846297734,0,0,302.878894817465,302.878894817465,0,0,164.169710951243,121.509179331596,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.905664535511305,27,2019-10-28,no_battery,low_it_load
380.848198565997,146.122520953973,380.848198565997,7800.16229859574,0,0,4597.57972982445,589.421034310035,1187.9,1187.9,100,1187.9,1,0,0,538.530137208369,538.530137208369,0,0,110.38168076645,90.1055964692659,12.5,12.5,1,0,0,92.7834438687761,12.5,97.2843618556236,0.55,0.55,0.55,0,0,0,0,0,-1.52210959327055,28,2019-10-29,no_battery,low_it_load
373.153276066156,158.920005019964,373.153276066156,7657.5074506302,0.707622716904382,0.707622716904382,4527.97718278436,591.312148499668,1584,1583.2923772831,99.9553268486803,1583.2923772831,0.999553268486803,0,0,578.006213258327,578.006213258327,0,0,208.670164052867,166.119425542784,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.65541671895796,29,2019-10-30,no_battery,low_it_load
322.814880395647,147.64182543615,322.814880395647,7358.15943413981,76.0650799577957,76.0650799577957,4070.58553651121,553.207031316123,2027.9,1951.8349200422,96.2490714553087,1951.8349200422,0.962490714553087,0,0,549.24677769006,549.24677769006,0,0,228.655081409879,179.675169083641,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.53793568162656,30,2019-10-31,no_battery,low_it_load
262.82822736289,122.998483998303,262.82822736289,8229.59359074447,0,0,3794.03660932689,461.023569085344,757.2,757.2,100,757.2,1,0,0,539.298091850063,539.298091850063,0,0,149.098444886578,119.863627583406,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.28123420831565,31,2019-11-01,no_battery,low_it_load
212.63004240186,106.256193466071,212.63004240186,7731.25351743414,0,0,2969.234907083,384.056078407895,819,819,100,819,1,0,0,465.391683666462,465.391683666462,0,0,169.314826977675,140.022938125259,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.10683534860491,32,2019-11-02,no_battery,low_it_load
167.147018279705,103.604383017778,167.147018279705,6143.22468838778,0,0,3054.11953654971,497.152504013529,700.5,700.5,100,700.5,1,0,0,347.074110762723,347.074110762723,0,0,167.464859793336,145.380392602259,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.07921232310185,33,2019-11-03,no_battery,low_it_load
181.33079315371,89.6344235928687,181.33079315371,4790.88276619608,0,0,2589.73788567061,540.555470057315,940.7,940.7,100,940.7,1,0,0,292.72305176322,292.72305176322,0,0,143.813944263594,114.341561887534,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.933691912425715,34,2019-11-04,no_battery,low_it_load
369.100428864411,141.520785738091,369.100428864411,8369.79462358902,0,0,4769.08311016816,569.79690955943,715.9,715.9,100,715.9,1,0,0,520.327994832606,520.327994832606,0,0,82.4980046998663,69.099993247688,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.47417485143845,35,2019-11-05,no_battery,low_it_load
450.683649930515,173.011855452355,450.683649930515,8478.00911088311,0,0,5156.09943826101,608.173377832561,628.5,628.5,100,628.5,1,0,0,552.852936616259,552.852936616259,0,0,164.962087373722,136.981505498548,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.8022068276287,36,2019-11-06,no_battery,low_it_load
344.294718427391,150.150307234412,344.294718427391,8111.51646452182,0,0,4326.94731381962,533.432599532386,1100.7,1100.7,100,1100.7,1,0,0,558.303166064642,558.303166064642,0,0,191.136128297615,157.81528068538,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.56406570035846,37,2019-11-07,no_battery,low_it_load
405.476512565741,169.368459139623,405.476512565741,8435.20289401397,0,0,5026.86276683167,595.938571957645,656.3,656.3,100,656.3,1,0,0,561.543769064155,561.543769064155,0,0,163.242092953637,138.224650192383,0,0,1,0,0,102.068988929058,0,134.550015923187,0.55,0.55,0.55,0,0,0,0,0,-1.76425478270441,38,2019-11-08,no_battery,low_it_load
331.07536643195,149.645077752462,331.07536643195,7904.95245359704,0,0,4526.95810752443,572.673666805484,615.2,615.2,100,615.2,1,0,0,477.376577604947,477.376577604947,0,0,168.974840224165,141.918636072651,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.55880289325481,39,2019-11-09,no_battery,low_it_load
241.189208225397,120.067295636427,241.189208225397,5770.03061003574,1.89044418934758,1.89044418934758,3322.7177025488,575.857898703283,1260.8,1258.90955581065,99.8500599469109,1258.90955581065,0.998500599469109,0,0,364.762750800419,364.762750800419,0,0,197.473602564064,159.140386823922,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.25070099621278,40,2019-11-10,no_battery,low_it_load
193.978006213081,85.0112686337007,193.978006213081,4901.39323337176,0,0,2410.82259964285,491.864758621784,773.1,773.1,100,773.1,1,0,0,276.989307947073,276.989307947073,0,0,130.441095067661,106.535501500347,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.885534048267716,41,2019-11-11,no_battery,low_it_load
365.663204441527,126.156037838407,365.663204441527,8357.98571486717,0,0,3949.71042913623,472.567262481736,725.6,725.6,100,725.6,1,0,0,559.37087931397,559.37087931397,0,0,90.8988463872127,74.7363167202762,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.31412539415007,42,2019-11-12,no_battery,low_it_load
410.113171648418,156.965281090623,410.113171648418,8506.6493490823,0,0,4500.39120369418,529.04393010859,601.9,601.9,100,601.9,1,0,0,579.43641587551,579.43641587551,0,0,169.527517350902,141.385063328045,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.63505501136066,43,2019-11-13,no_battery,low_it_load
358.226757531615,147.487494989226,358.226757531615,7983.57302971392,0,0,4017.10283327145,503.171051147183,1402.6,1402.6,100,1402.6,1,0,0,595.852368941838,595.852368941838,0,0,204.965487019384,165.986934878306,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.53632807280443,44,2019-11-14,no_battery,low_it_load
342.094901720682,142.20832899716,342.094901720682,8654.15162259595,0,0,4299.56624952287,496.821229512172,497.2,497.2,100,497.2,1,0,0,567.860479168435,567.860479168435,0,0,148.660301963896,123.7545717428,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.48133676038708,45,2019-11-15,no_battery,low_it_load
306.933051019706,139.800975404582,306.933051019706,8123.55674583919,0,0,4095.55221612798,504.157519208034,649.1,649.1,100,649.1,1,0,0,506.160326608967,506.160326608967,0,0,173.665189659483,147.963343914357,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.45626016046439,46,2019-11-16,no_battery,low_it_load
248.455844402005,119.166401454217,248.455844402005,6778.80883770831,0,0,3453.68823153288,509.483054356266,405.4,405.4,100,405.4,1,0,0,362.674290581226,362.674290581226,0,0,160.054256691134,143.570090724403,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.24131668181476,47,2019-11-17,no_battery,low_it_load
214.280802181558,93.6268061036215,214.280802181558,5304.74366812082,0,0,2574.4151247202,485.304339998802,584.7,584.7,100,584.7,1,0,0,309.663535426189,309.663535426189,0,0,141.580905074764,121.775506742048,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.975279230246057,48,2019-11-18,no_battery,low_it_load
444.850418959336,156.996185674014,444.850418959336,8753.00775612275,0,0,4687.23712606987,535.500168246868,733.5,733.5,100,733.5,1,0,0,591.272814657477,591.272814657477,0,0,104.329095429692,90.0384603259948,0,0,1,0,0,108.165766432708,0,169.596595279947,0.55,0.55,0.55,0,0,0,0,0,-1.63537693410432,49,2019-11-19,no_battery,low_it_load
491.771575398763,191.600214490987,491.771575398763,9193.90791748061,0,0,5811.15490847464,632.065815824165,433.8,433.8,100,433.8,1,0,0,624.786341862515,624.786341862515,0,0,168.14964376535,144.004080839721,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.99583556761445,50,2019-11-20,no_battery,low_it_load
477.918399595727,187.861015626929,477.918399595727,9491.66382967583,0,0,5668.2980658093,597.186980862857,384.1,384.1,100,384.1,1,0,0,601.27637975554,601.27637975554,0,0,169.962643359722,146.335575858856,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.95688557944718,51,2019-11-21,no_battery,low_it_load
388.264558417774,166.559473142245,388.264558417774,8977.05277416154,0,0,4842.69395215663,539.452543500162,593.2,593.2,100,593.2,1,0,0,604.179781891448,604.179781891448,0,0,192.759972068127,163.820154575468,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.73499451189839,52,2019-11-22,no_battery,low_it_load
252.471796381213,119.788269993609,252.471796381213,8268.9001885072,0,0,3255.3425327798,393.685067973652,950.6,950.6,100,950.6,1,0,0,516.242306758437,516.242306758437,0,0,192.428742385426,155.789232683454,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.24779447910009,53,2019-11-23,no_battery,low_it_load
231.598503639048,119.790602564525,231.598503639048,6618.62704916135,0,0,3427.28196911545,517.823703263312,767.5,767.5,100,767.5,1,0,0,384.291576411489,384.291576411489,0,0,181.958268027594,154.621704051732,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.2478187767138,54,2019-11-24,no_battery,low_it_load
295.630789551609,119.866563343935,295.630789551609,5829.38183909018,0,0,3633.69771567789,623.341859562423,278.4,278.4,100,278.4,1,0,0,316.281935468523,316.281935468523,0,0,121.884057837123,110.165284081609,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.24861003483265,55,2019-11-25,no_battery,low_it_load
448.379871326907,165.95467097348,448.379871326907,9446.34130873418,0,0,5315.21155574674,562.674095930902,447.2,447.2,100,447.2,1,0,0,586.328205142742,586.328205142742,0,0,90.2687077965318,76.9557891005584,0,0,1,0,0,110.331197109808,0,147.194205739692,0.55,0.55,0.55,0,0,0,0,0,-1.72869448930708,56,2019-11-26,no_battery,low_it_load
383.146585070997,156.239336795293,383.146585070997,9860.90614627954,0,0,4542.03694300598,460.610503297373,329.9,329.9,100,329.9,1,0,0,633.736733114761,633.736733114761,0,0,172.232946914991,149.131148586435,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.62749309161763,57,2019-11-27,no_battery,low_it_load
304.689195702936,136.878708198099,304.689195702936,9804.45708809774,0,0,3535.67144349202,360.618789161126,496.1,496.1,100,496.1,1,0,0,621.266437718893,621.266437718893,0,0,187.04605820763,159.756678050959,12.5,12.5,1,0,0,141.466072797059,12.5,156.583760642084,0.55,0.55,0.55,0,0,0,0,0,-1.42581987706353,58,2019-11-28,no_battery,low_it_load
408.342265119207,162.403317028125,408.342265119207,9719.96802391636,0,0,4293.76199872344,441.746514819645,614.3,614.3,100,614.3,1,0,0,612.439058785745,612.439058785745,0,0,189.266917338089,162.10366522966,25,25,1,0,0,125.68410398199,25,140.965649220156,0.55,0.55,0.55,0,0,0,0,0,-1.69170121904297,59,2019-11-29,no_battery,low_it_load
374.110917378803,168.053598327133,374.110917378803,8727.06449792457,0,0,4893.23729987274,560.696818619414,935.5,935.5,100,935.5,1,0,0,564.822168680074,564.822168680074,0,0,206.86078907549,171.376590921395,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.75055831590764,60,2019-11-30,no_battery,low_it_load
313.351459852039,146.505914700335,313.351459852039,7383.344396248,0,0,4334.56706014975,587.073665743189,426.3,426.3,100,426.3,1,0,0,406.48445446362,406.48445446362,0,0,174.154091510253,157.898597378757,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.52610327812849,61,2019-12-01,no_battery,low_it_load
267.231048824757,110.244828100378,267.231048824757,5743.71540297236,0,0,3037.13195722986,528.774798914681,616.6,616.6,100,616.6,1,0,0,332.144952588581,332.144952588581,0,0,153.997191661363,130.364021489794,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.1483836260456,62,2019-12-02,no_battery,low_it_load
482.927493990704,170.460426613284,482.927493990704,9597.23467787005,0,0,5227.62111608188,544.700769705682,679,679,100,679,1,0,0,639.236020846143,639.236020846143,0,0,101.335630119038,85.4511727670885,0,0,1,0,0,119.0092925676,0,149.892440523022,0.55,0.55,0.55,0,0,0,0,0,-1.77562944388838,63,2019-12-03,no_battery,low_it_load
469.241982722863,183.869934973021,469.241982722863,9430.75035721354,0,0,5173.66919571727,548.595710813186,1164.1,1164.1,100,1164.1,1,0,0,669.220260682965,669.220260682965,0,0,217.171392262086,174.885514982878,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.91531182263564,64,2019-12-04,no_battery,low_it_load
411.052246743506,174.960829891113,411.052246743506,10017.5670883685,0,0,4894.26936090738,488.568663202681,916.3,916.3,100,916.3,1,0,0,684.088703777109,684.088703777109,2,2.08577285959439,200.04272631884,171.838263108226,0,0,1,0,0,128.655415333559,0,139.074835923646,0.55,0.55,0.55,0,0,0,0,0,-1.82250864469909,65,2019-12-05,no_battery,low_it_load
