variant,seeds,daily_cost_EUR_mean,daily_cost_EUR_std_across_seeds,carbon_emissions_kgCO2_mean,carbon_emissions_kgCO2_std_across_seeds,VPP_tracking_RMSE_kW_mean,VPP_tracking_RMSE_kW_std_across_seeds,VPP_tracking_MAE_kW_mean,VPP_tracking_MAE_kW_std_across_seeds,battery_throughput_kWh_mean,battery_throughput_kWh_std_across_seeds,equivalent_full_cycles_mean,equivalent_full_cycles_std_across_seeds,terminal_SOC_error_mean,terminal_SOC_error_std_across_seeds,mean_daily_peak_import_kW_mean,mean_daily_peak_import_kW_std_across_seeds,physical_projection_fraction_pct_mean,physical_projection_fraction_pct_std_across_seeds,service_coaching_fraction_pct_mean,service_coaching_fraction_pct_std_across_seeds,DR_interval_compliance_pct_mean,DR_interval_compliance_pct_std_across_seeds,DR_event_compliance_pct_mean,DR_event_compliance_pct_std_across_seeds,DR_violation_energy_kWh_mean,DR_violation_energy_kWh_std_across_seeds,DR_max_violation_kW_mean,DR_max_violation_kW_std_across_seeds,horizon_max_grid_import_kW_mean,horizon_max_grid_import_kW_std_across_seeds,mean_daily_DR_interval_compliance_pct_mean,mean_daily_DR_interval_compliance_pct_std_across_seeds,mean_daily_DR_event_compliance_pct_mean,mean_daily_DR_event_compliance_pct_std_across_seeds,mean_daily_DR_violation_energy_kWh_mean,mean_daily_DR_violation_energy_kWh_std_across_seeds,mean_daily_max_DR_violation_kW_mean,mean_daily_max_DR_violation_kW_std_across_seeds,secondary_daily_average_DR_compliance_pct_mean,secondary_daily_average_DR_compliance_pct_std_across_seeds
direct_sac_no_safety,5,413.552015663189,8.842803324451568,5266.75340883687,100.18495097371738,188.83049921797274,36.18688985687598,148.84267610419363,31.725462894211955,2671.494273015339,562.4910493043328,0.3339367841269173,0.07031138116304163,0.11560123918194416,0.039722926198369264,854.5065960448264,57.86880159621989,0.0,0.0,0.0,0.0,37.1875,30.346308465775536,0.0,0.0,4065.1684278858106,3605.0232398006715,395.6053599760621,138.48102207821634,1399.3056286098868,175.3963903510082,89.07608695652175,5.2776188636131405,82.6086956521739,0.0,44.186613346584906,39.185035215224694,44.837404548851445,23.37556231740464,89.07608695652175,5.2776188636131405
residual_prior_no_safety,5,402.34950145247427,15.520324666480578,5195.570983313136,178.23459163299452,98.6303829659559,5.565973370188409,89.70844585671212,5.370222504282553,2780.998291763556,191.64067585533994,0.3476247864704445,0.02395508448191749,0.14530835291349872,0.07411933096199025,595.990765655041,5.699341205284567,0.0,0.0,0.0,0.0,10.625,19.31600140184945,6.25,13.975424859373685,2937.6053070387234,800.1954560711528,148.2502284839631,0.9557600690505449,783.6372928406641,7.692752316242571,84.45652173913042,3.3593045916259947,83.69565217391303,2.430508671195425,31.93049246781222,8.69777669642558,19.242452800409204,4.217160673130726,84.45652173913042,3.3593045916259947
residual_sac,5,390.28843772774064,5.2382837258822335,5044.918343230298,64.65633718978725,87.66554889934615,5.1076026148585285,76.79275026412219,5.243350209427196,2827.7589323264538,251.03037356713023,0.3534698665408067,0.031378796695891234,0.19117630794665208,0.03524493927162084,576.0625468652655,18.7669748106314,0.28532608695652173,0.15114534960113443,5.860507246376812,1.205738730490282,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,919.860059427396,118.5833493038726,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
proposed_no_terminal_recovery,5,391.3369944712526,5.627693822928973,5072.251648195859,80.71860624487817,83.94553144977698,4.219952172918274,73.34209249279135,4.578200610982514,2875.011707990969,257.4846341407045,0.35937646349887115,0.03218557926758801,0.17398771963448076,0.044384814949238696,581.0294017359256,13.498236870771223,0.33967391304347827,0.2609084832835804,5.7019927536231885,1.1888479123044433,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,916.9751091328366,104.27127764898647,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
proposed_residual_safesac,5,393.0036389708625,3.0115148405590744,5091.613747512349,38.36391055256286,80.36980304006028,3.9344307467413167,69.2427925692905,4.537000723760952,2741.2835858726253,267.5222475353943,0.34266044823407815,0.03344028094192424,0.16395226844696104,0.02005064768951978,572.1768437478315,14.883426852454438,0.44610507246376807,0.2772963610129475,5.303442028985508,0.6748321386443841,99.84375,0.34938562148434216,98.75,2.7950849718747373,0.32585789395927234,0.728640401897851,1.3034315758370894,2.914561607591404,970.1971046970881,39.18655603282749,99.97282608695653,0.06076271677988532,99.78260869565217,0.4861017342390825,0.003541933629992091,0.007920004368454903,0.014167734519968365,0.03168001747381961,99.97282608695653,0.06076271677988532
