controller,seed,daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward
no_battery,0,258.15547166203345,122.73065532235283,258.15547166203345,10826.426465436845,0.0,0.0,3496.173102517854,322.92955701304754,1678.0,1678.0,100.0,1678.0,1.0,0.0,0.0,760.4569655249235,760.4569655249235,12.0,113.55531861936174,172.5843652418719,141.8749337213809,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.2784443262745087
no_battery,0,244.36236381788484,129.74554219943926,244.36236381788484,9359.460263274177,0.0,0.0,3808.158793014106,406.8780341914626,2333.3,2333.3,100.0,2333.3,1.0,0.0,0.0,650.4643310394085,650.4643310394085,0.0,0.0,195.5071342327939,156.04743886164846,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.3515160645774922
no_battery,0,146.31997952575665,97.38482319903511,146.31997952575665,7303.066103103371,58.21914926762703,58.21914926762703,2843.8957278685393,389.4111990387232,2325.2,2266.9808507323733,97.49616595270831,2266.9808507323733,0.9749616595270831,0.0,0.0,460.4790183228996,460.4790183228996,0.0,0.0,185.0822434060004,142.90875887597971,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.0144252416566157
no_battery,0,182.82406462901127,98.15944010884901,182.82406462901127,5581.408938724138,446.1247555424802,446.1247555424802,2660.8343402457813,476.7316585216967,2654.2000000000003,2208.07524445752,83.1917430659905,2208.07524445752,0.831917430659905,0.0,0.0,390.6425766880872,390.6425766880872,0.0,0.0,191.42519278160864,144.64494304770358,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.0224941678005106
no_battery,0,456.8316663193324,223.23116744018188,456.8316663193324,10266.365284618816,0.0,0.0,5680.59840045223,553.3212819694782,2018.2,2018.2,100.0,2018.2,1.0,0.0,0.0,741.2655754395753,741.2655754395753,16.0,104.70136378955766,202.92641013389016,176.06305089454705,0.0,0.0,1.0,0.0,0.0,240.0281038313732,0.0,410.35249458105466,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.325324660835228
no_battery,0,423.0745457051204,171.30994771394668,423.0745457051204,10839.87073874641,0.0,0.0,5197.192631491116,479.4515319185579,1613.6999999999998,1613.6999999999998,100.0,1613.6999999999998,1.0,0.0,0.0,757.7252632275367,757.7252632275367,11.0,77.22998970347504,166.40224720291513,135.64914181900642,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.784478622020278
no_battery,0,485.64143938109544,238.76479727223904,485.64143938109544,10918.1541845526,0.0,0.0,5770.599329631899,528.5325002825433,1563.5,1563.5,100.0,1563.5,1.0,0.0,0.0,768.2314695589882,768.2314695589882,14.0,137.08349480593097,183.76866146665245,149.35702519812483,0.0,0.0,1.0,0.0,0.0,320.0803914875313,0.0,507.2718939550338,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.4871333049191566
no_battery,0,361.88686262191135,150.53199306390457,361.88686262191135,10506.167866460308,0.0,0.0,4555.611547599529,433.6130552551685,1555.2,1555.2,100.0,1555.2,1.0,0.0,0.0,703.3638810466146,703.3638810466146,7.0,24.928889449972985,159.31387381277543,129.7885560956623,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.5680415944156725
no_battery,0,353.4179524434091,142.33041204341697,353.4179524434091,10468.766749987793,0.0,0.0,4685.326071969585,447.55281914892686,908.0,908.0,100.0,908.0,1.0,0.0,0.0,626.5059014885586,626.5059014885586,0.0,0.0,106.2663783716742,87.04264918308701,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.4826084587855934
no_battery,0,274.6045416787148,134.8776494369888,274.6045416787148,7786.106036819747,0.0,0.0,4365.285724316463,560.6506903031434,1416.7,1416.7,100.0,1416.7,1.0,0.0,0.0,486.3204982146208,486.3204982146208,0.0,0.0,148.9760501207986,120.21510635759053,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.4049755149686334
