scenario,controller,seed,daily_cost_EUR,carbon_emissions_kgCO2,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,battery_throughput_kWh,equivalent_full_cycles,terminal_SOC_error,mean_daily_peak_import_kW,physical_projection_fraction_pct,service_coaching_fraction_pct,DR_interval_compliance_pct,DR_event_compliance_pct,DR_violation_energy_kWh,DR_max_violation_kW,horizon_max_grid_import_kW,mean_daily_DR_violation_energy_kWh,mean_daily_max_DR_violation_kW,mean_daily_DR_interval_compliance_pct,mean_daily_DR_event_compliance_pct,secondary_daily_average_DR_compliance_pct,test_days
high_it_load,direct_safesac,4,495.3935569967351,6401.491953454491,194.86961865039547,163.65775925544472,2955.540524135809,0.3694425655169761,0.24974160368631831,832.2395628957283,55.57065217391305,38.48505434782608,55.46875,6.25,5857.457365782822,574.6663059059015,1267.0303052629702,63.66801484546545,81.50172337997601,92.2554347826087,83.69565217391305,92.2554347826087,92
high_it_load,direct_safesac,5,496.5875660718597,6410.593307009377,193.47955074077373,164.77035445025143,2973.339926353623,0.37166749079420286,0.24144444903129597,823.2106312027274,52.275815217391326,38.94927536231884,64.0625,6.25,4664.510808057646,574.6663059059015,1267.0303052629702,50.70120443540918,70.98137494570219,93.75,83.69565217391305,93.75,92
high_it_load,residual_sac,1,486.38758202361737,6235.890033016346,151.54293909972606,119.04588375908926,2944.47989786025,0.36805998723253114,0.33236794315209023,840.415973407777,16.734601449275363,7.823822463768117,30.46875,6.25,9044.17696225912,574.6663059059015,1267.0303052629702,98.30627132890348,75.09604444008565,87.90760869565217,83.69565217391305,87.90760869565217,92
high_it_load,residual_sac,2,488.3988669246867,6237.188621430536,169.8209200282768,133.9220524495211,2437.5602155676734,0.3046950269459592,0.3347918204018852,858.4718055325291,18.614130434782613,6.567028985507246,11.71875,0.0,12333.729217051816,574.6663059059015,1267.0303052629702,134.0622740983893,87.76870376551177,84.64673913043478,82.6086956521739,84.64673913043478,92
high_it_load,residual_sac,3,483.05490913163726,6245.702256171472,134.4541956372007,107.57789038905166,2711.433576031923,0.33892919700399043,0.32483114791643247,787.9286384131037,11.118659420289854,10.405344202898549,53.90625,31.25,5986.187840161731,555.3312467926586,1267.0303052629702,65.06725913219275,53.57141664843749,91.9836956521739,88.04347826086956,91.9836956521739,92
high_it_load,residual_sac,4,487.8439212138799,6258.019919482279,139.97154372322763,113.46879494819227,2974.5500552012545,0.3718187569001568,0.324386654443824,789.3121927730219,10.416666666666666,10.224184782608695,44.53125,6.25,7178.475660452028,574.6663059059015,1267.0303052629702,78.02690935273944,71.35322858119748,90.35326086956522,83.69565217391305,90.35326086956522,92
high_it_load,residual_sac,5,487.4204918454319,6287.956974799709,135.3805994028643,108.96400248958294,2846.700205261689,0.35583752565771104,0.3004259692009357,803.716538659829,9.997735507246377,10.620471014492754,48.4375,18.75,6704.071558265838,574.6663059059015,1267.0303052629702,72.87034302462867,63.918431704739106,91.03260869565217,85.8695652173913,91.03260869565217,92
high_it_load,proposed_residual_safesac,1,484.3815063358074,6234.306542644255,149.58381561851914,117.5272802261978,2850.9586662154384,0.3563698332769298,0.33126011089755747,838.3279591284432,15.87409420289855,7.733242753623188,42.96875,6.25,7555.3159133396075,574.6663059059015,1267.0303052629702,82.1229990580392,78.01698335367264,90.08152173913044,83.69565217391305,90.08152173913044,92
high_it_load,proposed_residual_safesac,2,485.86110950135617,6231.303090433666,151.04591517478903,118.6889729599788,2569.213100779936,0.3211516375974921,0.3335686654378057,845.3551557189036,14.221014492753623,7.189764492753622,28.90625,6.25,9585.168057042185,574.6663059059015,1267.0303052629702,104.18660931567592,81.57266616290582,87.63586956521739,83.69565217391305,87.63586956521739,92
high_it_load,proposed_residual_safesac,3,486.27145037810163,6230.074861383459,152.80962556574042,116.77193016947307,2524.627528064123,0.3155784410080153,0.33252443111242774,834.8507687094923,17.481884057971012,6.3292572463768115,13.28125,0.0,11395.924851773105,574.6663059059015,1267.0303052629702,123.8687483888381,87.13116380831003,84.91847826086956,82.6086956521739,84.91847826086956,92
high_it_load,proposed_residual_safesac,4,486.1371531983619,6252.468333935084,141.70969915106332,109.21438961271232,2662.6126926952306,0.33282658658690384,0.32206528437107,823.2294392196947,12.726449275362315,7.438858695652174,33.59375,0.0,8813.357683593844,574.6663059059015,1267.0303052629702,95.79736612602004,82.83600971760927,88.45108695652173,82.6086956521739,88.45108695652173,92
high_it_load,proposed_residual_safesac,5,486.60519568690785,6264.405345953108,150.3246978759967,115.63824481356936,2483.9635294415416,0.3104954411801927,0.3123088261013363,849.1529173038135,13.677536231884057,6.657608695652174,36.71875,6.25,8529.849065279119,574.6663059059015,1267.0303052629702,92.71575070955564,81.50172337997601,88.9945652173913,83.69565217391305,88.9945652173913,92
ai_training_bursty,no_battery,0,450.8535392570425,5802.598822097032,177.41322713843314,139.56979699720347,0.0,0.0,0.0,844.6645627415019,0.0,0.0,0.0,0.0,8096.041257299392,356.40551977989185,1394.0606057324624,88.00044844890644,53.860838706386176,82.6086956521739,82.6086956521739,82.6086956521739,92
ai_training_bursty,rule_based,0,411.7558725640815,5335.308056837325,213.79539960260098,166.03494182522675,1025.5223826988163,0.12819029783735203,0.2659504388674543,838.8066218292099,30.027173913043477,0.0,21.875,6.25,6034.802696316918,356.40551977989185,1394.0606057324624,65.59568148170563,43.46061223134369,86.41304347826087,83.69565217391305,86.41304347826087,92
ai_training_bursty,tou_self_consumption,0,413.27146514396367,5457.59768348003,218.8240198863659,165.83305658963326,1020.0534029992098,0.1275066753749012,0.2498659405150362,853.529612363548,19.38405797101449,0.0,6.25,6.25,7547.71967689419,356.40551977989185,1394.0606057324624,82.04043127058902,50.14526464036021,83.69565217391305,83.69565217391305,83.69565217391305,92
ai_training_bursty,carbon_aware,0,431.3248286997987,5636.834434717929,223.6146240681225,179.41932257651865,1671.4421149754587,0.20893026437193232,0.2970966589391218,893.5654985687542,35.19021739130435,0.0,53.90625,37.5,3334.014607361664,356.40551977989185,1394.0606057324624,36.239289210452874,26.119066932906495,91.9836956521739,89.1304347826087,91.9836956521739,92
ai_training_bursty,greedy_tracking,0,431.7188110120294,5608.782483505266,74.41474567405817,36.05864972112583,2490.070183967942,0.3112587729959927,0.21928932986356192,650.818343233907,15.466485507246375,0.0,19.53125,0.0,5283.465492611768,356.40551977989185,1387.9026853741793,57.42897274578008,36.13723483250037,86.0054347826087,82.6086956521739,86.0054347826087,92
ai_training_bursty,direct_safesac,1,423.6702762590277,5460.904287878184,132.41720172093974,108.5501014744016,2572.1845250582123,0.32152306563227656,0.18761201575204262,681.0329334783319,14.492753623188408,20.19927536231884,80.46875,68.75,1647.358342524758,356.40551977989185,1349.3045278658246,17.9060689404865,16.931826751503003,96.60326086956522,94.56521739130434,96.60326086956522,92
ai_training_bursty,direct_safesac,2,435.1495947038913,5591.0593310124,174.2227818657839,147.91557155090234,2797.566096909137,0.34969576211364206,0.14015567519444722,719.7309023854241,49.95471014492753,29.41576086956522,65.625,50.0,2828.0714304286685,356.40551977989185,1342.5629817788497,30.739906852485525,27.638768724432385,94.02173913043478,91.30434782608695,94.02173913043478,92
ai_training_bursty,direct_safesac,3,429.9091132130521,5465.215509597797,182.98195255193798,152.68463196542731,2796.257004804474,0.34953212560055924,0.2012597313487106,747.7088301667928,46.00317028985506,30.64990942028986,46.09375,31.25,4398.513571730715,356.40551977989185,1387.9026853741793,47.80993012750777,36.29815378530205,90.625,88.04347826086956,90.625,92
ai_training_bursty,direct_safesac,4,429.15937734364223,5503.152955618888,183.99522142779588,155.2718588838468,3111.902568181286,0.3889878210226608,0.18059618982078487,741.0805434741415,60.47327898550724,26.358695652173907,42.1875,25.0,4587.588985511864,356.40551977989185,1372.8832258478703,49.86509766860722,37.37797207619928,89.94565217391305,86.95652173913044,89.94565217391305,92
ai_training_bursty,direct_safesac,5,431.22555498124245,5511.25986855914,182.98010439587983,154.45775930301713,3046.8848204453425,0.3808606025556678,0.17472075535187492,728.0241216621289,53.01177536231885,26.619112318840575,48.4375,25.0,4164.142621847524,356.40551977989185,1387.9026853741793,45.26241980269048,36.32719842098287,91.03260869565217,86.95652173913044,91.03260869565217,92
ai_training_bursty,residual_sac,1,415.0440825336089,5329.217272564647,113.30056985009018,94.76896736159077,2780.008585469526,0.34750107318369083,0.25845092930380703,689.4961312582211,6.6915760869565215,5.083786231884058,33.59375,31.25,5293.728958977702,356.40551977989185,1387.9026853741793,57.54053216280111,36.137234436547914,88.45108695652173,88.04347826086956,88.45108695652173,92
ai_training_bursty,residual_sac,2,417.79858192785406,5355.189210226024,124.42161420464794,105.3925130239497,2276.568086238775,0.28457101077984676,0.24692774757640015,706.4672537746683,8.265398550724637,5.876358695652174,25.0,25.0,5993.99235194543,356.40551977989185,1387.9026853741793,65.15209078201553,40.1400760245499,86.95652173913044,86.95652173913044,86.95652173913044,92
ai_training_bursty,residual_sac,3,416.80207994721064,5366.854865924934,106.7525971991173,90.39754830832156,2543.396627895675,0.3179245784869594,0.23709726563900038,646.2520205738974,5.797101449275362,6.680253623188406,42.1875,37.5,4583.489371584795,356.40551977989185,1387.9026853741793,49.82053664766081,32.94885186390407,89.94565217391305,89.1304347826087,89.94565217391305,92
ai_training_bursty,residual_sac,4,423.31856949928425,5416.798714273615,110.87674438659943,95.85490083900362,2538.9580747691575,0.3173697593461447,0.21597256903258485,667.1133486226397,5.8650362318840585,7.393568840579709,37.5,31.25,4848.273156290232,356.40551977989185,1387.9026853741793,52.69862126402425,36.137234436547914,89.1304347826087,88.04347826086956,89.1304347826087,92
ai_training_bursty,residual_sac,5,422.6023615958376,5450.141357523249,105.55393561423979,90.89638745967092,2724.336079247134,0.34054200990589173,0.18938539703136115,688.3536630247379,5.04981884057971,8.242753623188406,46.09375,37.5,4278.675945197487,356.40551977989185,1387.9026853741793,46.50734723040746,32.94885186390407,90.625,89.1304347826087,90.625,92
ai_training_bursty,proposed_residual_safesac,1,417.8714972421862,5392.852859656804,103.38939118225343,87.66173125820205,2856.7074302009037,0.357088428775113,0.2262750076372342,670.7434412800231,6.091485507246376,5.264945652173912,50.0,31.25,3974.2757607242033,356.40551977989185,1387.9026853741793,43.19864957308916,35.09196092447635,91.30434782608695,88.04347826086956,91.30434782608695,92
