controller,seed,daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward
direct_safesac,1,270.1978158680294,136.94369697945564,270.1978158680294,10049.341753721423,0.0,0.0,3822.5291973317458,380.37607745962123,819.0,819.0,100.0,819.0,1.0,2948.280130326748,0.3685350162908435,616.512054163289,616.512054163289,0.0,0.0,92.16151068956998,71.9825210234316,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3790026032267823,0.7623674026102217,0.3790026032267823,0.17099739677321774,1.0416666666666665,0.0,1.0416666666666665,0.0,-1.4264968435359962
direct_safesac,1,214.146736671798,127.46244743279073,214.146736671798,7939.689471174435,0.0,0.0,3931.6726817829403,495.1922485201892,700.5,700.5,100.0,700.5,1.0,2291.9604778289795,0.28649505972862244,429.25792778478194,429.25792778478194,0.0,0.0,83.40417236871131,71.63073030711541,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.39924289861105755,0.7035452345729266,0.39924289861105755,0.1507571013889425,0.0,0.0,0.0,0.0,-1.3277338274249033
direct_safesac,1,241.6319672750065,121.05031789766787,241.6319672750065,6156.244245602639,27.919407365735466,27.919407365735466,3311.241581168597,537.8671555362334,940.7,940.7,100.0,940.7,1.0,2304.773434996605,0.2880966793745756,371.3040785289455,371.3040785289455,0.0,0.0,100.8460009526884,68.21103467552307,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3769722887608958,0.6422130061877205,0.3769722887608958,0.17302771123910426,2.083333333333333,0.0,2.083333333333333,0.0,-1.2609408114340404
direct_safesac,1,482.62199115788593,210.1392813363278,482.62199115788593,10807.09474209481,0.0,0.0,6133.565676476502,567.5499126130167,715.9,715.9,100.0,715.9,1.0,2225.755812227726,0.27821947652846574,633.4872142721669,633.4872142721669,0.0,0.0,127.72577808786134,114.22237179549893,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.37325518336637264,0.6516536210859687,0.3734352118384684,0.17656478816153165,3.125,0.0,3.125,0.0,-2.1889508472534147
direct_safesac,1,568.3431325549825,224.46477784827576,568.3431325549825,10818.684143454147,0.0,0.0,6551.076452269534,605.5335718654164,628.5,628.5,100.0,628.5,1.0,2369.2118905484676,0.2961514863185585,656.5348753951271,656.5348753951271,0.0,0.0,108.06353491539804,83.5135378050414,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3456699424104666,0.6292510314427903,0.3456699424104666,0.20433005758953343,1.0416666666666665,0.0,1.0416666666666665,0.0,-2.3381747692528725
direct_safesac,1,451.05387279380267,197.38337260245493,451.05387279380267,10491.556432893984,0.0,0.0,5561.612823978849,530.1036942947403,1100.6999999999998,1100.6999999999998,100.0,1100.6999999999998,1.0,2432.774542272091,0.3040968177840114,674.9250088617104,674.9250088617104,0.0,0.0,128.67899475826934,106.13857075647518,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34588814658406936,0.6226799940420806,0.34588814658406936,0.2041118534159307,3.125,0.0,3.125,0.0,-2.056076797942239
direct_safesac,1,515.8560448361625,220.53294914902128,515.8560448361625,10716.138107703615,29.514559800099477,29.514559800099477,6372.911334825873,594.7022398157146,656.3,656.3,100.0,656.3,1.0,2599.058079846247,0.32488225998078085,676.4698656123257,676.4698656123257,0.0,0.0,132.15144127379895,96.04754308038422,100.0,100.0,1.0,1.0,100.0,0.0,100.0,0.0,0.32163046657271926,0.5970775529472647,0.32163046657271926,0.22836953342728078,16.666666666666664,15.625,16.666666666666664,15.625,-2.297218220302305
direct_safesac,1,418.8668756545992,189.23759168877612,418.8668756545992,10076.68629935319,14.583154913928169,14.583154913928169,5765.536551244667,572.1659263735093,615.2,615.2,100.0,615.2,1.0,2265.6893469393253,0.28321116836741567,615.858658103762,615.858658103762,0.0,0.0,105.59346753480288,71.4642931799951,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3499839206593799,0.6466979999364795,0.3499839206593799,0.20001607934062016,2.083333333333333,0.0,2.083333333333333,0.0,-1.9712249134247513
direct_safesac,1,306.6360049553415,150.3641542614268,306.6360049553415,7596.094288041653,0.0,0.0,4298.8488026758205,565.9288365395088,1260.8,1260.8,100.0,1260.8,1.0,2702.4124905467033,0.33780156131833794,478.51060271588017,478.51060271588017,0.0,0.0,106.97380281291815,85.67418635145155,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3864049926939376,0.7269542660123036,0.3864049926939376,0.16359500730606247,1.0416666666666665,0.0,1.0416666666666665,0.0,-1.5662932735565291
direct_safesac,1,265.0276172969247,121.63783920002227,265.0276172969247,6306.116663906456,35.729472611507504,35.729472611507504,3123.9558662330837,495.3850416553956,773.1,773.1,100.0,773.1,1.0,2739.684947580099,0.3424606184475124,489.19653837004955,489.19653837004955,0.0,0.0,104.62558510679294,78.55309592737406,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3840549031223516,0.6627068065057853,0.3840549031223516,0.16594509687764847,4.166666666666666,0.0,4.166666666666666,0.0,-1.267060825000232
direct_safesac,1,471.584521898664,186.32159735471993,471.584521898664,10796.327794990219,0.0,0.0,5076.833673782428,470.2370815508412,725.6,725.6,100.0,725.6,1.0,2088.8391472399235,0.26110489340499043,653.971089953932,653.971089953932,0.0,0.0,135.63154746280154,113.4290642463427,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3748750425703632,0.6456422250742392,0.37562851531578173,0.17437148468421831,9.375,0.0,9.375,0.0,-1.9408499724449992
direct_safesac,1,521.3302169605824,199.60273432241902,521.3302169605824,10854.572781893668,0.0,0.0,5710.4373709983975,526.0858705120005,601.9,601.9,100.0,601.9,1.0,2160.9699234366417,0.2701212404295802,624.4337722494301,624.4337722494301,0.0,0.0,101.09220422604068,78.19355073160106,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34998570848844535,0.6418494176521505,0.34998570848844535,0.2000142915115547,5.208333333333334,0.0,5.208333333333334,0.0,-2.079195149191865
