variant,daily_cost_EUR_mean,daily_cost_EUR_std,VPP_tracking_RMSE_kW_mean,VPP_tracking_RMSE_kW_std,battery_throughput_kWh_mean,battery_throughput_kWh_std,terminal_SOC_error_mean,terminal_SOC_error_std,physical_projection_fraction_pct_mean,physical_projection_fraction_pct_std,service_coaching_fraction_pct_mean,service_coaching_fraction_pct_std,mean_daily_DR_interval_compliance_pct_mean,mean_daily_DR_interval_compliance_pct_std,pooled_DR_active_interval_compliance_pct_mean,pooled_DR_active_interval_compliance_pct_std,mean_daily_DR_violation_energy_kWh_mean,mean_daily_DR_violation_energy_kWh_std,mean_daily_max_DR_violation_kW_mean,mean_daily_max_DR_violation_kW_std,full_quarter_DR_violation_energy_kWh_mean,full_quarter_DR_violation_energy_kWh_std,full_quarter_max_DR_violation_kW_mean,full_quarter_max_DR_violation_kW_std
direct_sac_no_safety,413.552015663189,8.842803324451605,188.83049921797277,36.186889856876014,2671.494273015339,562.4910493043328,0.1156012391819441,0.0397229261983692,0.0,0.0,0.0,0.0,89.07608695652175,5.2776188636131405,37.1875,30.346308465775536,44.186613346584906,39.185035215224694,44.837404548851445,23.37556231740464,4065.1684278858106,3605.0232398006715,395.6053599760621,138.48102207821634
proposed_no_terminal_recovery,391.3369944712526,5.627693822929022,83.94553144977696,4.219952172918271,2875.0117079909696,257.4846341407046,0.1739877196344808,0.0443848149492387,0.3396739130434782,0.2609084832835804,5.7019927536231885,1.1888479123044429,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proposed_residual_safesac,393.00363897086254,3.0115148405590406,80.36980304006028,3.934430746741313,2741.2835858726257,267.52224753539434,0.163952268446961,0.0200506476895197,0.4461050724637682,0.2772963610129475,5.303442028985507,0.674832138644384,99.97282608695653,0.06076271677988532,99.84375,0.34938562148434216,0.003541933629992091,0.007920004368454903,0.014167734519968365,0.03168001747381961,0.32585789395927234,0.728640401897851,1.3034315758370894,2.914561607591404
residual_prior_no_safety,402.3495014524742,15.520324666480567,98.63038296595587,5.56597337018841,2780.998291763556,191.64067585533965,0.1453083529134987,0.0741193309619901,0.0,0.0,0.0,0.0,84.45652173913042,3.3593045916259947,10.625,19.31600140184945,31.93049246781222,8.69777669642558,19.242452800409204,4.217160673130726,2937.6053070387234,800.1954560711528,148.2502284839631,0.9557600690505449
residual_sac,390.28843772774064,5.238283725882249,87.66554889934616,5.107602614858534,2827.7589323264538,251.03037356713037,0.191176307946652,0.0352449392716208,0.2853260869565217,0.1511453496011344,5.860507246376812,1.2057387304902816,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
