controller,seeds,DR_interval_compliance_pct_mean,DR_event_compliance_pct_mean,physical_projection_fraction_pct_mean,service_coaching_fraction_pct_mean,battery_throughput_kWh_mean,terminal_SOC_error_mean,mean_daily_DR_violation_energy_kWh_mean,mean_daily_DR_violation_energy_kWh_std_across_seeds,full_quarter_DR_violation_energy_kWh_mean,full_quarter_DR_violation_energy_kWh_std_across_seeds,mean_daily_max_DR_violation_kW_mean,mean_daily_max_DR_violation_kW_std_across_seeds,full_quarter_max_DR_violation_kW_mean,full_quarter_max_DR_violation_kW_std_across_seeds
no_battery,1,0.0,0.0,0.0,0.0,0.0,0.0,88.00044844890644,0.0,8096.041257299393,0.0,53.860838706386176,0.0,356.40551977989185,0.0
rule_based,1,21.875,6.25,30.0724637681159,0.0,1045.63644193914,0.265499946553776,65.59568148170563,0.0,6034.802696316918,0.0,43.46061223134369,0.0,356.40551977989185,0.0
tou_self_consumption,1,6.25,6.25,19.429347826087,0.0,1033.82986176069,0.253137849470887,82.04043127058904,0.0,7547.71967689419,0.0,50.14526464036021,0.0,356.40551977989185,0.0
carbon_aware,1,53.90625,37.5,35.1902173913044,0.0,1671.44211497546,0.297096658939122,36.239289210452874,0.0,3334.0146073616643,0.0,26.119066932906495,0.0,356.40551977989185,0.0
greedy_tracking,1,32.03125,0.0,10.7110507246377,0.0,2581.78388200945,0.155314479595503,38.372189337530656,0.0,3530.241419052821,0.0,25.38734284460836,0.0,333.5112852757579,0.0
direct_safesac,5,98.28125,88.75,40.7789855072464,18.7567934782609,2892.73588601899,0.157887712870863,0.894659131754478,1.4869888460680107,82.30864012141197,136.80297383825697,2.3114077558254755,3.2877586946024198,139.45802609995297,177.19959155783386
residual_sac,5,100.0,100.0,0.285326086956522,5.86050724637681,2827.75893232645,0.191176307946652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proposed_residual_safesac,5,99.84375,98.75,0.446105072463768,5.30344202898551,2741.28358587263,0.163952268446961,0.003541933629992091,0.007920004368454903,0.32585789395927234,0.728640401897851,0.014167734519968365,0.03168001747381961,1.3034315758370894,2.914561607591404
